text,chunk_type,database_id,polymer_name,force_field,property,value,extra_info,doi,paper_title,chunk_id
"Polymer: Polyvinyl Chloride
Property: diffusion_coefficient = 2e-10
Additional Info: {}
Force Field: COMPASS
Source: Diffusion of 1,2,3-Benzotriazole as a Volatile Corrosion Inhibitor through Common Polymer Films Using the Molecular Dynamics Simulation Method
DOI: https://doi.org/10.1080/00222348.2016.1146979",property,1019,Polyvinyl Chloride,COMPASS,diffusion_coefficient,2e-10,{},https://doi.org/10.1080/00222348.2016.1146979,"Diffusion of 1,2,3-Benzotriazole as a Volatile Corrosion Inhibitor through Common Polymer Films Using the Molecular Dynamics Simulation Method",8fecce0f1195
"Polymer: Polyamide 6 (Nylon 6)
Property: diffusion_coefficient = 2.2e-11
Additional Info: {}
Force Field: COMPASS
Source: Diffusion of 1,2,3-Benzotriazole as a Volatile Corrosion Inhibitor through Common Polymer Films Using the Molecular Dynamics Simulation Method
DOI: https://doi.org/10.1080/00222348.2016.1146979",property,1020,Polyamide 6 (Nylon 6),COMPASS,diffusion_coefficient,2.2e-11,{},https://doi.org/10.1080/00222348.2016.1146979,"Diffusion of 1,2,3-Benzotriazole as a Volatile Corrosion Inhibitor through Common Polymer Films Using the Molecular Dynamics Simulation Method",77e37cbf8af5
"Polymer: Polyethylene
Property: density = 0.854
Additional Info: {}
Force Field: Anisotropic united atom potentials (Pant et al.)
Source: Diffusivity of n-hexane in poly(ethylene-stat-octene)s assessed by molecular dynamics simulation
DOI: https://doi.org/10.1016/j.polymer.2007.06.051",property,1021,Polyethylene,Anisotropic united atom potentials (Pant et al.),density,0.854,{},https://doi.org/10.1016/j.polymer.2007.06.051,Diffusivity of n-hexane in poly(ethylene-stat-octene)s assessed by molecular dynamics simulation,5eb8050dc97f
"Polymer: Poly(ethylene-stat-octene)
Property: density = 0.84
Additional Info: {""condition"": ""Amorphous, 1.0 mol% octene""}
Force Field: Anisotropic united atom potentials (Pant et al.)
Source: Diffusivity of n-hexane in poly(ethylene-stat-octene)s assessed by molecular dynamics simulation
DOI: https://doi.org/10.1016/j.polymer.2007.06.051",property,1023,Poly(ethylene-stat-octene),Anisotropic united atom potentials (Pant et al.),density,0.84,"{""condition"": ""Amorphous, 1.0 mol% octene""}",https://doi.org/10.1016/j.polymer.2007.06.051,Diffusivity of n-hexane in poly(ethylene-stat-octene)s assessed by molecular dynamics simulation,dfa144659a1e
"Polymer: Poly(ethylene-stat-octene)
Property: density = 0.83
Additional Info: {""condition"": ""Amorphous, 2.7 mol% octene""}
Force Field: Anisotropic united atom potentials (Pant et al.)
Source: Diffusivity of n-hexane in poly(ethylene-stat-octene)s assessed by molecular dynamics simulation
DOI: https://doi.org/10.1016/j.polymer.2007.06.051",property,1025,Poly(ethylene-stat-octene),Anisotropic united atom potentials (Pant et al.),density,0.83,"{""condition"": ""Amorphous, 2.7 mol% octene""}",https://doi.org/10.1016/j.polymer.2007.06.051,Diffusivity of n-hexane in poly(ethylene-stat-octene)s assessed by molecular dynamics simulation,621e19e62336
"Polymer: Poly(ethylene-stat-octene)
Property: density = 0.815
Additional Info: {""condition"": ""Amorphous, 5.9 mol% octene""}
Force Field: Anisotropic united atom potentials (Pant et al.)
Source: Diffusivity of n-hexane in poly(ethylene-stat-octene)s assessed by molecular dynamics simulation
DOI: https://doi.org/10.1016/j.polymer.2007.06.051",property,1027,Poly(ethylene-stat-octene),Anisotropic united atom potentials (Pant et al.),density,0.815,"{""condition"": ""Amorphous, 5.9 mol% octene""}",https://doi.org/10.1016/j.polymer.2007.06.051,Diffusivity of n-hexane in poly(ethylene-stat-octene)s assessed by molecular dynamics simulation,f4f7dfaa6c7a
"Polymer: Polyethylene
Property: density = 0.766
Additional Info: {}
Force Field: Karayiannis et al. force field (TraPPE + Toxvaerd torsion)
Source: Dissipative particle dynamics simulations of polymer melts. I. Building potential of mean force for polyethylene and cis-polybutadiene
DOI: https://doi.org/10.1063/1.1786917",property,1031,Polyethylene,Karayiannis et al. force field (TraPPE + Toxvaerd torsion),density,0.766,{},https://doi.org/10.1063/1.1786917,Dissipative particle dynamics simulations of polymer melts. I. Building potential of mean force for polyethylene and cis-polybutadiene,0942bd79eff8
"Polymer: cis-Polybutadiene
Property: density = 0.824
Additional Info: {}
Force Field: Gee et al. anisotropic united atom potential
Source: Dissipative particle dynamics simulations of polymer melts. I. Building potential of mean force for polyethylene and cis-polybutadiene
DOI: https://doi.org/10.1063/1.1786917",property,1032,cis-Polybutadiene,Gee et al. anisotropic united atom potential,density,0.824,{},https://doi.org/10.1063/1.1786917,Dissipative particle dynamics simulations of polymer melts. I. Building potential of mean force for polyethylene and cis-polybutadiene,aecc49ff0d0e
"Polymer: Poly(ethyl ethylene)-block-poly(ethylene oxide)
Property: radius_gyration = 4.4
Additional Info: {""condition"": ""DPD simulation; E4O11 chain length;""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1033,Poly(ethyl ethylene)-block-poly(ethylene oxide),Standard DPD Force Field,radius_gyration,4.4,"{""condition"": ""DPD simulation; E4O11 chain length;""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,15b6c15ed9d6
"Polymer: Poly(ethyl ethylene)-block-poly(ethylene oxide)
Property: radius_gyration = 4.8
Additional Info: {""condition"": ""DPD simulation; E5O8 chain length""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1034,Poly(ethyl ethylene)-block-poly(ethylene oxide),Standard DPD Force Field,radius_gyration,4.8,"{""condition"": ""DPD simulation; E5O8 chain length""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,6e74dcd091fb
"Polymer: Poly(ethyl ethylene)-block-poly(ethylene oxide)
Property: radius_gyration = 4.8
Additional Info: {""condition"": ""DPD simulation; E5O13 chain length""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1035,Poly(ethyl ethylene)-block-poly(ethylene oxide),Standard DPD Force Field,radius_gyration,4.8,"{""condition"": ""DPD simulation; E5O13 chain length""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,925a95697ea1
"Polymer: Poly(ethyl ethylene)-block-poly(ethylene oxide)
Property: radius_gyration = 4.8
Additional Info: {""condition"": ""DPD simulation; E5O15 chain length""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1036,Poly(ethyl ethylene)-block-poly(ethylene oxide),Standard DPD Force Field,radius_gyration,4.8,"{""condition"": ""DPD simulation; E5O15 chain length""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,dff2102595bc
"Polymer: Poly(ethyl ethylene)-block-poly(ethylene oxide)
Property: radius_gyration = 5.1
Additional Info: {""condition"": ""DPD simulation; E5O20 chain length""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1037,Poly(ethyl ethylene)-block-poly(ethylene oxide),Standard DPD Force Field,radius_gyration,5.1,"{""condition"": ""DPD simulation; E5O20 chain length""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,383272faa464
"Polymer: PEE-b-PEO E4O11 blended with PPO (length 5)
Property: radius_gyration = 9.7
Additional Info: {""condition"": ""DPD simulation; PPO length 5""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1038,PEE-b-PEO E4O11 blended with PPO (length 5),Standard DPD Force Field,radius_gyration,9.7,"{""condition"": ""DPD simulation; PPO length 5""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,180657c856df
"Polymer: PEE-b-PEO E4O11 blended with PPO (length 15)
Property: radius_gyration = 4.7
Additional Info: {""condition"": ""DPD simulation; PPO length 15""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1039,PEE-b-PEO E4O11 blended with PPO (length 15),Standard DPD Force Field,radius_gyration,4.7,"{""condition"": ""DPD simulation; PPO length 15""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,58b4488bfb85
"Polymer: PEE-b-PEO E4O11 blended with PPO (length 30)
Property: radius_gyration = 8.5
Additional Info: {""condition"": ""DPD simulation; PPO length 30""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1040,PEE-b-PEO E4O11 blended with PPO (length 30),Standard DPD Force Field,radius_gyration,8.5,"{""condition"": ""DPD simulation; PPO length 30""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,18455fc33a99
"Polymer: PEE-b-PEO E5O15 blended with PPO (length 5)
Property: radius_gyration = 11
Additional Info: {""condition"": ""DPD simulation; PPO length 5""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1041,PEE-b-PEO E5O15 blended with PPO (length 5),Standard DPD Force Field,radius_gyration,11,"{""condition"": ""DPD simulation; PPO length 5""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,cfb407c02a88
"Polymer: PEE-b-PEO E5O15 blended with PPO (length 20)
Property: radius_gyration = 4.9
Additional Info: {""condition"": ""DPD simulation; PPO length 20""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1042,PEE-b-PEO E5O15 blended with PPO (length 20),Standard DPD Force Field,radius_gyration,4.9,"{""condition"": ""DPD simulation; PPO length 20""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,6d9e026acf20
"Polymer: PEE-b-PEO E5O15 blended with PPO (length 30)
Property: radius_gyration = 9.2
Additional Info: {""condition"": ""DPD simulation; PPO length 30""}
Force Field: Standard DPD Force Field
Source: Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene
DOI: https://doi.org/10.1016/j.polymer.2009.09.014",property,1043,PEE-b-PEO E5O15 blended with PPO (length 30),Standard DPD Force Field,radius_gyration,9.2,"{""condition"": ""DPD simulation; PPO length 30""}",https://doi.org/10.1016/j.polymer.2009.09.014,Dissipative particle dynamics study on the multicompartment micelles self-assembled from the mixture of diblock copolymer poly(ethyl ethylene)-block-poly(ethylene oxide) and homopolymer poly(propylene,6878fe73df72
"Polymer: Polyethylene Oxide / Polymethyl Methacrylate Blend
Property: density = 1.08
Additional Info: {""condition"": ""PEO 10 wt% in PMMA""}
Force Field: Polymer Consortium Force Field (PCFF)
Source: Dynamics of poly(ethylene oxide) in a blend with poly(methyl methacrylate): A quasielastic neutron scattering and molecular dynamics simulations study
DOI: https://doi.org/10.1103/physreve.72.031808",property,1049,Polyethylene Oxide / Polymethyl Methacrylate Blend,Polymer Consortium Force Field (PCFF),density,1.08,"{""condition"": ""PEO 10 wt% in PMMA""}",https://doi.org/10.1103/physreve.72.031808,Dynamics of poly(ethylene oxide) in a blend with poly(methyl methacrylate): A quasielastic neutron scattering and molecular dynamics simulations study,954d25e76876
"Polymer: Polyethylene
Property: density = 0.66
Additional Info: {""condition"": ""Chain length 10""}
Force Field: Custom CG PE force field: harmonic bonded terms + LJ (12-6)
Source: Dynamics response of polyethylene polymer nanocomposites to shock wave loading
DOI: https://doi.org/10.1002/polb.23758",property,1051,Polyethylene,Custom CG PE force field: harmonic bonded terms + LJ (12-6),density,0.66,"{""condition"": ""Chain length 10""}",https://doi.org/10.1002/polb.23758,Dynamics response of polyethylene polymer nanocomposites to shock wave loading,fd4d031a2b85
